Material_Thickness_mm,Press_Type,Pressure_applied_Bar,Operation_time_s,Hydraulic_fluid_level_%,Cylinder_size_cm2,Number_of_strokes,Tooling_Type,Temperature_C,Maintenance_Status,Power_Consumption_kWh
41.04388780985958,Hydraulic,392.88995456382446,21.792374002317068,39.96369598796049,191.6489572862673,4,Standard,17.941197286227712,Due,35.150703484817775
28.204839768373652,Pneumatic,422.6244591445799,24.05134588957971,41.75597809029048,48.09015795039653,2,Custom,29.164066036380873,Due,23.744401596273228
26.952878339444318,Hydraulic,363.51334668428694,25.131721292020227,80.7518609934371,30.760199958828068,1,Standard,15.986497348643748,Overdue,25.859140218711136
12.850762254122133,Pneumatic,376.910625807141,35.649997415185275,55.9791873960432,172.25277372153022,3,Standard,52.792111862831334,Overdue,24.311088977735473
5.562035622489061,Pneumatic,439.6782606261277,32.94894771015895,82.1368445564145,93.43846516041218,4,Custom,21.880460332064075,Due,38.763707986329294
44.96357213971301,Mechanical,199.86720354367438,37.25849538201979,25.229292605150818,170.92408229934148,3,Custom,71.74626061193155,Due,32.39975843576797
45.120484801003194,Mechanical,295.7699854572562,46.36322916944344,59.005695493870746,179.68713898712883,8,Standard,49.00429634531574,Due,39.13029671420807
32.02197140639013,Hydraulic,188.4837767278409,49.15317284553342,22.68908801466261,21.86694278762357,1,Advanced,60.479844088816044,Up-to-date,24.95873457458021
17.612459761386333,Mechanical,495.0672031986588,43.65113842113668,25.01225627642836,177.85830496735153,2,Advanced,41.70571096963227,Due,46.154328993224276
18.111269156020384,Mechanical,477.6237358746453,57.42037436538621,92.51499626755287,95.18062052019022,7,Custom,51.43768758506816,Up-to-date,43.77930494834917
36.57182826464173,Pneumatic,115.77072454740235,3.0574897952289746,31.139629689407613,106.98217291080412,4,Custom,76.27284650283099,Overdue,9.868027341810743
44.95840273767628,Mechanical,382.23006900627536,13.355123169645674,62.593654582017365,129.05257710770996,8,Advanced,20.3777125755386,Overdue,28.386628333211142
44.46723478899075,Pneumatic,470.09932696626635,2.4386467487322427,52.887648208056525,186.01269527871648,3,Standard,31.50595517504025,Due,33.199392655463555
39.21390174702357,Pneumatic,172.23013805093342,39.55353342096697,47.78746610070741,13.632057941655166,6,Advanced,65.69924124918538,Overdue,25.41705282720026
32.4595506615601,Pneumatic,327.17809222105177,54.08577183909924,91.9866676549818,100.60025898038525,9,Advanced,21.41791844737328,Overdue,40.63558550070146
5.122858284757393,Hydraulic,466.19531903521676,16.12197320142536,21.74587174203916,140.66718806180654,1,Advanced,19.917971753767205,Overdue,34.78021091953165
8.919806990636076,Hydraulic,113.57839143431954,55.768003598185786,73.10317489404713,147.3143219626634,1,Advanced,38.50019091901251,Overdue,31.949072722976208
45.029155237826885,Hydraulic,378.968106898736,5.495508636794529,97.07155473708403,141.5811619920505,8,Custom,20.990917300708098,Up-to-date,39.39390979708537
30.715023923319908,Pneumatic,218.9396029490203,56.19728955471983,64.81345467694736,35.542674587543154,3,Custom,53.0300987434032,Up-to-date,33.91950877522531
1.4506555292148526,Hydraulic,469.7584781506122,22.394115859898797,94.94579696264735,66.88516179061943,5,Standard,29.707891303078988,Due,36.22395188007876
5.972105600435573,Hydraulic,488.4232980661471,7.882408050054558,24.1806303428819,78.15594982923255,1,Standard,73.2203676079592,Due,31.122652336686095
33.511586686294734,Mechanical,477.70659564537357,30.180562032806886,53.50346552593291,162.84306945910595,5,Standard,65.92750525494168,Due,34.33586500840224
1.2480176084647157,Hydraulic,289.6856866629855,16.89304092778946,40.81262327696409,62.96437575876507,6,Standard,60.48083839646595,Overdue,22.692608991617114
8.879594519457434,Hydraulic,444.8170603957254,18.522628313791525,78.46567719845838,50.0339431347686,8,Advanced,55.10136177999263,Overdue,32.41180233266146
27.88795567896272,Pneumatic,437.81975941402817,19.82281796572462,98.50376723977973,191.91512361723827,3,Custom,71.12527247219512,Up-to-date,34.12211999653373
34.90286468694197,Pneumatic,227.64018929730224,48.57550207429448,40.52240499553982,11.684024171559091,3,Custom,29.499034000279195,Up-to-date,31.268920736187436
32.94610171562742,Pneumatic,431.56618966027094,33.27135404716476,72.33396811792596,199.58596257957586,9,Standard,71.75207477967479,Due,42.96616310204234
11.98919616356743,Pneumatic,114.80305388619705,20.055846551048212,35.847810620779214,138.59604678290518,4,Standard,66.3169993975634,Up-to-date,13.459283385989506
35.896781846029256,Pneumatic,338.5079513928212,37.399359432033265,65.22642036572879,167.40916689533225,4,Advanced,63.63045371519956,Up-to-date,36.96424168967734
12.625205287343203,Pneumatic,192.00353491508122,43.53673910494523,57.114598935066894,65.9776853057767,7,Advanced,51.48161907487006,Up-to-date,26.062836917411033
16.944585209804117,Hydraulic,148.22675431091153,17.812192042544957,97.76042637052296,12.719902756741396,2,Standard,31.005870463089007,Up-to-date,2.917696974470733
37.578078850783186,Pneumatic,130.78128065168366,25.98584788847039,68.68218181571733,150.19520852669072,8,Custom,42.53061453947326,Up-to-date,18.536491998579848
32.83201205331352,Pneumatic,378.5155103512559,9.069393413542958,47.960509766945506,168.4874734301284,6,Custom,66.5820925450221,Due,32.40993677007521
42.61194711421472,Mechanical,235.94998550722644,12.506662273011457,29.12766279103467,150.69046507116863,3,Custom,17.06560148322609,Due,29.954614555712414
33.223031722716826,Hydraulic,389.9067086115046,41.504835529969,32.09974629879476,37.141554587159334,9,Standard,65.83330000214428,Up-to-date,29.034237065210917
28.847121563438108,Hydraulic,126.14253631957695,12.523424166346363,38.025354396098805,153.15130522882413,5,Custom,30.604598131691823,Due,14.465980139351679
5.5900636235765315,Hydraulic,226.11613513224415,32.45947625268949,40.07733290722384,156.09532860045178,8,Advanced,24.380098046904195,Overdue,31.125632717228584
19.018074349912244,Pneumatic,315.7965169501349,43.1246831799011,88.04928462729103,135.12269797731042,7,Advanced,22.52058568171964,Up-to-date,41.44767537159755
13.994916016404547,Pneumatic,416.28926593558543,8.198861539495143,64.89782306260199,155.56202723116138,8,Standard,16.771250776802983,Overdue,29.85199860477944
12.955492525575096,Pneumatic,227.50100117282796,34.9041087384764,61.87127290994931,170.7250735387691,7,Advanced,49.033121539394436,Due,27.13275282680581
48.677517182869835,Mechanical,350.35655057480363,16.8806414546791,29.181509749537398,126.5847817051171,3,Standard,29.186891725092416,Due,37.871889984235125
20.26178850867126,Pneumatic,454.3910992944748,57.849758763779626,88.8111754679548,26.83489565423902,2,Custom,79.31306477567605,Overdue,48.41095353555914
44.71028120367855,Mechanical,346.34527527292187,30.045647509755636,77.8251442566787,102.64928383677007,7,Custom,52.338389131693376,Due,41.17144769537305
31.92579267386588,Hydraulic,193.1837899014535,48.74756788695917,25.413468952000127,24.753373587604962,3,Custom,23.96254250814068,Up-to-date,27.370412012926792
39.945753873540774,Pneumatic,109.7603126226152,33.91313944506318,76.62680777838149,87.43317589616186,3,Advanced,59.76956515273875,Overdue,29.07136320987281
25.629217562154412,Mechanical,448.03954956037194,4.517926905579511,63.483057387411684,87.35023293386925,2,Standard,73.35333182313215,Up-to-date,20.07547161849804
29.268290346691597,Mechanical,108.50776434015485,38.722779784453294,26.538027659742262,22.5418703866459,4,Custom,63.43666719902493,Overdue,28.710405725031126
25.13336699712433,Pneumatic,449.88066907367977,57.18139384798611,56.664051322292515,76.27590145420108,8,Standard,19.968590967564097,Due,47.554331479342466
10.56690640210418,Hydraulic,311.5748536108848,36.89348556848721,58.775702970403756,31.08963877034982,1,Custom,73.23247177752287,Overdue,30.20226744072212
36.40015364781376,Hydraulic,475.6270794051585,49.51295384675383,33.26196321306206,163.56468990175222,1,Advanced,66.60541008089771,Overdue,41.98634009752209
14.757845759601935,Hydraulic,419.5132943094662,53.28397487420765,95.65585176002259,190.06072493324945,5,Advanced,25.289753506864933,Up-to-date,35.92062204688868
2.191482355141238,Mechanical,499.17364421333497,15.228626773038084,87.99802971845295,23.740130299008335,5,Standard,18.366082767633095,Due,33.443402650707455
32.62814249945122,Mechanical,240.28472618068406,14.298600714677146,73.52178698632866,191.47188938542325,1,Advanced,51.225187395430055,Up-to-date,27.165293183002223
9.678423290945398,Mechanical,406.87531557245075,37.43689735335752,56.98364488004857,109.28955387398157,6,Advanced,25.142327737098498,Due,41.49335359266878
47.0824706332928,Mechanical,260.77236544369686,25.839651248788872,52.941243326760684,66.91747881123604,1,Standard,69.24841191869268,Up-to-date,31.003487384685364
47.74250027312678,Hydraulic,291.9502481215635,50.71195556626978,72.07787737207633,24.603794302471066,5,Custom,38.29175268365879,Overdue,39.801150991425075
45.82835512080198,Pneumatic,351.002185287348,54.20134115708465,63.634549552552436,105.11861093337939,9,Advanced,74.3380089078774,Up-to-date,41.12016725035456
19.137776312516774,Mechanical,449.4708456745355,22.49843999955765,24.98184847055085,160.95795345324225,5,Standard,51.76973118916538,Due,41.21108865840241
1.757374209914504,Mechanical,493.63338767971806,15.73849242051996,61.000211901626535,144.34643068067265,6,Advanced,26.873704975578427,Due,30.55650845712594
46.48760956679855,Hydraulic,407.3093655458073,47.27047988414399,84.51228937862716,19.542942178155016,8,Advanced,24.073926378387007,Overdue,49.36229248688606
21.9810232675484,Pneumatic,267.1067128669335,17.938750061791893,56.73919020775664,23.851348719901665,1,Advanced,52.470708441254004,Due,22.01688770341879
48.36608613313981,Pneumatic,268.5428009108281,49.71163047379335,24.156526204341475,86.54592370020104,2,Advanced,64.52243477105885,Up-to-date,36.29983452338058
48.21737887737339,Hydraulic,395.0329206355566,26.576818711628245,82.90225595072265,66.10519386910923,9,Standard,65.79786710324183,Overdue,43.356145172943755
42.79746331790064,Hydraulic,195.51085830732092,40.71789415890529,36.10910257087795,54.153021380649086,3,Standard,32.92423128868329,Due,34.19030336299821
15.427995711409698,Pneumatic,144.18964525255785,7.541048202410755,40.6896667910431,63.39085479265558,6,Standard,28.27603932929089,Due,19.418367178388802
19.869788701494336,Mechanical,241.84886305631062,38.183840831241234,33.17650827458367,162.66172122640808,5,Advanced,16.089159792004857,Up-to-date,27.346411047007205
42.70569690432599,Pneumatic,214.89559666163268,28.20252536675929,46.4172051897198,186.55333019005224,2,Advanced,59.14794482807601,Up-to-date,32.61200093781659
16.529178252657605,Hydraulic,218.52324818239603,36.0232908641775,80.5401204550908,86.96951196023763,7,Advanced,19.976936798180034,Overdue,24.751279050973125
9.305144587618532,Mechanical,193.44310041996397,11.744824049202078,61.550868760314984,182.16109040517443,4,Standard,42.34947811478518,Due,24.132340292410312
28.283261860459156,Mechanical,116.83727585454476,44.73867720676256,36.390501932057006,71.08418323709756,1,Advanced,54.10934066118925,Up-to-date,17.428754231844444
46.87158393387827,Hydraulic,107.14957389336553,52.042230497507255,90.22640625216327,100.5230274053204,4,Custom,75.91208141977901,Overdue,29.958487289920654
35.10546003707368,Hydraulic,495.0889558944126,14.570908405264987,90.36654839612234,52.94550958503995,6,Advanced,35.26713890212496,Due,32.943392203201185
28.932997334378882,Hydraulic,271.1092534943449,7.55144422016938,89.64627400368056,131.69044801341036,7,Custom,31.235190559023785,Due,29.51003480230452
5.761648194767658,Pneumatic,253.73065886387266,3.371037990687511,39.10369691052314,196.0064118832137,7,Advanced,57.520410028596395,Overdue,27.84517536827196
31.135354108259317,Pneumatic,371.85891307722795,39.234347025709425,56.099147534479044,124.66368824824194,7,Standard,55.25053708348281,Overdue,41.01754687715949
49.5126386551089,Mechanical,187.30155514602566,37.211454093149285,98.79917249127001,77.98467598157428,3,Advanced,36.5871359150281,Up-to-date,29.73588844922815
7.864116746589677,Hydraulic,479.98447358009014,33.70844993741606,81.76099810479923,133.0853147382004,6,Custom,75.32661930813612,Due,44.83402843513934
26.3981529658231,Mechanical,414.5380057662208,15.452931574726573,22.173393698044784,33.35492890842364,8,Custom,69.91605128682613,Due,38.974428548093655
43.991280524469815,Mechanical,135.7644009249038,24.67254776251985,25.216367300839366,178.84522525042573,4,Advanced,29.558865481230274,Due,24.648161460579754
37.29766226995602,Mechanical,267.0323103139714,36.47962744079803,57.114510144986625,105.5859506481689,8,Custom,30.54426545324401,Overdue,31.944055017689497
35.15377130876813,Mechanical,451.6473230248659,30.812477813831823,92.73761646892481,95.376450987532,2,Custom,48.29952254766024,Up-to-date,41.96834830369934
35.42172011536835,Hydraulic,477.8928089165641,59.29156017246346,63.09614383621714,121.31430980616865,9,Standard,65.28218661249682,Due,43.50975171588406
18.615066409768005,Mechanical,286.96060449994786,9.91350564829052,59.82500064274322,128.70893392998647,9,Advanced,17.862624660250184,Overdue,30.984651183457707
15.386000368960175,Hydraulic,345.3645556842831,42.31838413476044,28.437895996530447,23.637403183037478,8,Advanced,60.066784992755935,Due,33.02482422791806
40.658696618447166,Hydraulic,166.81357843683008,25.450488550048945,72.54240837794353,139.69727203244645,1,Advanced,57.1353333298363,Up-to-date,22.70585459128595
40.695556339279854,Pneumatic,496.4674504547906,26.835577665685655,85.76825284801804,55.96701925995062,2,Custom,30.046206234344236,Due,43.94366051950722
43.48654361042508,Hydraulic,192.66868055337736,43.62067040817422,50.43360060060499,145.65100017625207,6,Advanced,59.28794586068767,Up-to-date,31.496641391347108
45.748787075267096,Pneumatic,477.0927096540503,42.16129677681344,82.0489480740262,166.28161093299738,5,Advanced,76.11190743138536,Up-to-date,50.90169890912107
26.05577754418595,Hydraulic,359.8586595969474,59.49284763472692,97.15813231206494,162.75211643497886,9,Standard,18.041079923164954,Due,52.07636192298734
25.57429843967278,Hydraulic,343.09471795154366,9.446868788339263,36.30131673021513,114.97518380749894,5,Standard,35.77738359398407,Due,28.253669340373587
40.11646376937198,Hydraulic,305.0754044066034,8.038359664281646,61.866370495579304,108.83227953904272,2,Standard,43.48148658331309,Up-to-date,26.84562573228941
32.84823260811049,Pneumatic,192.26792468710346,44.011651393466984,42.971036646766045,37.14643265448822,4,Custom,73.45192333010482,Overdue,28.981983429878532
35.39637698562746,Pneumatic,170.6112128022033,35.54644118637173,83.42835352270714,157.31576857659576,9,Advanced,77.54699402959518,Up-to-date,31.7339059917309
39.99384080236895,Mechanical,188.19448362807015,17.90131866046874,66.2074692704926,61.56778228487573,1,Standard,43.867491022261596,Due,15.367510515950995
44.61026174906075,Pneumatic,174.5753048577018,6.606323401361223,70.76659340402429,104.37213033540985,1,Standard,63.75184678924243,Due,16.927959080009778
17.561762685725256,Pneumatic,411.83378942670134,6.968178476592971,83.83313276927153,64.01207765622817,7,Standard,49.557966544691396,Overdue,23.27311246654437
19.403564679357256,Pneumatic,240.05010366669205,53.863070730518864,51.677637812996394,35.427388969941696,3,Advanced,49.955890758189476,Up-to-date,28.31605343476972
5.605115052202581,Pneumatic,123.13707062535855,13.12830483368709,93.20720547256346,129.61596240942995,2,Advanced,33.076468479313164,Up-to-date,4.56419531621523
29.335726908812525,Mechanical,487.64105205632455,20.755550602700204,62.6423093796912,20.323086616351727,9,Advanced,29.10215598115217,Up-to-date,40.05941453417053
2.761171416040362,Pneumatic,453.5143539853703,15.146071329165306,32.63638582682784,152.242594483978,3,Custom,33.720347485062675,Due,40.8357224310394
23.81430288849055,Hydraulic,471.10091327808516,22.589785738252363,75.67192945350419,70.34149109961217,2,Custom,51.161320471710155,Up-to-date,33.351326025235515
27.589587100671256,Hydraulic,497.9631290585741,6.026582879273415,83.46090803506036,10.025591670852211,8,Standard,16.895087091435784,Overdue,38.660220683971154
15.040521354285936,Pneumatic,169.55809968779494,32.10546787267968,45.34093416540213,107.11453645507366,6,Advanced,73.97118138316637,Due,31.124064104639963
29.950829767881526,Pneumatic,258.4968075610635,5.921528688348465,88.57434055990024,18.901862620244593,6,Standard,25.158441120735453,Due,15.33031745321676
2.494512247013422,Hydraulic,403.2953902816365,48.42067745369697,92.4914603812613,62.4722159859709,7,Advanced,29.305763996640124,Up-to-date,35.06395634612396
2.830061248711506,Hydraulic,378.4082472215169,15.555300750805115,42.15235899022471,144.32553261658606,7,Advanced,48.687951469097015,Overdue,35.69738931997226
41.307427472323255,Mechanical,161.55836253594202,33.320691047061615,98.68171781721776,21.911028108154515,6,Advanced,61.157459811923154,Due,25.792956533470974
18.64934142915188,Hydraulic,426.3332499962471,53.044587078564575,31.256922243900675,169.47431354764043,4,Custom,21.222388558385823,Due,38.24273859208063
7.225965119942354,Hydraulic,189.77622873466427,39.75088740473726,36.1612534721992,10.72578530513079,9,Custom,35.65015534056554,Up-to-date,24.023393495013863
26.589919742685414,Pneumatic,189.52704592904922,32.911551619977445,34.73798713904209,56.89653514836143,6,Advanced,77.9638493623332,Up-to-date,29.024680177365124
38.72968410183193,Hydraulic,314.7897691573654,20.811357680691785,91.51917680062964,150.77177066889357,4,Standard,32.05229284076147,Overdue,27.222139143520316
11.575230347345316,Mechanical,337.17597393668126,21.31411095737548,72.34340418599695,70.09132844856829,3,Advanced,35.348259429104544,Up-to-date,13.793179854871678
31.521633315131012,Hydraulic,332.03448313512445,40.830243401495025,32.16834265778183,29.35955373254257,4,Advanced,69.37240189017217,Overdue,33.673809716231226
5.182025784694632,Pneumatic,136.59473495910194,59.660082950827714,55.22587346946792,78.4444445720813,3,Standard,18.263938059879592,Due,27.29252651443732
3.5324043372617773,Pneumatic,450.98434505215215,40.38667301126396,69.22384200558416,61.37472441305985,2,Advanced,45.19985597258311,Overdue,37.74408480842164
27.03637694683925,Hydraulic,206.24001703548242,34.35143820746144,26.677126799150663,170.11526141050544,5,Standard,39.675089689358565,Overdue,35.914543000247825
27.49112095889522,Pneumatic,151.80596851312168,44.377729593876275,90.5933094725871,69.5361043411772,2,Custom,35.578139394062326,Overdue,26.666846869967884
32.23406517341212,Mechanical,455.4992319475909,28.981925512455653,84.28828283532282,159.89716963744138,6,Custom,33.570473612909694,Due,42.44128066946391
36.578475352410415,Mechanical,482.26059929190137,5.488255870845542,60.41654188613106,179.4557075140396,3,Standard,20.9393168159266,Up-to-date,39.993546447776936
48.8167518936642,Hydraulic,444.8510469061803,34.61321532091877,97.37012922073363,92.4253097195406,6,Custom,35.46367890785717,Due,42.76305519359926
26.29871706675857,Hydraulic,423.80642988995123,57.54226650131205,53.420878342007974,182.88919733233448,9,Custom,17.79840617651846,Up-to-date,60.10124488642942
16.824867174121053,Hydraulic,362.0967922556087,12.167570656744259,98.72882552291982,81.69043025300664,1,Standard,65.7626511368883,Overdue,19.91049117374982
39.96412354366648,Pneumatic,320.3429482436557,42.02028366759861,73.43359990429016,193.17489913312056,6,Custom,40.88480660727076,Overdue,35.22125235002491
14.270780311841637,Mechanical,134.79470396456406,13.654153942225275,70.77370186031531,26.965009659858858,9,Advanced,43.85374910079425,Overdue,20.810689137639137
22.509599614576167,Mechanical,263.38128522827947,33.07800569943871,33.2763916236628,140.53366063561612,4,Advanced,73.08364811925856,Overdue,37.156503291301306
4.844362685771031,Pneumatic,249.0754068049256,7.6072340795097375,90.55422066437151,103.82466768681645,2,Standard,57.77357395097935,Overdue,17.870630941579307
2.242186427357418,Mechanical,203.9015135041305,28.121514302974738,54.19917503364921,83.65327303657294,4,Custom,15.523841717237786,Up-to-date,17.630946632791492
48.169772319218325,Hydraulic,389.368045475434,45.857473075924275,32.97867246259835,130.21525696223418,1,Advanced,76.30636349248351,Up-to-date,50.71493812876709
41.963025905098085,Hydraulic,298.3502940315083,22.15914840586096,21.00860159806072,143.73284741052294,3,Advanced,30.41439028855123,Overdue,26.47851819091793
35.1027360985912,Hydraulic,132.41848636305917,40.56488002025865,64.7804546910706,10.829021233558727,9,Custom,21.994922009390827,Due,28.932463834519652
21.038694276299225,Mechanical,188.07328077992452,48.13609772580429,62.19196976981411,41.721086861967756,5,Custom,64.92833159475734,Due,36.50282689429329
9.491421683471444,Hydraulic,373.30350546383835,55.776313529808256,77.54828978953269,145.47874962052055,6,Advanced,47.53102553133668,Overdue,40.52407063110021
8.665415090883215,Pneumatic,130.4523437961201,15.609240747616305,91.22064424142417,136.61322857985922,3,Advanced,43.19508679117114,Up-to-date,13.625507176404543
13.261902010065171,Pneumatic,440.48276561950746,25.16032311693987,26.352526771442363,193.54902597444868,5,Standard,31.217700179378216,Due,34.8131442281983
27.912106570599903,Mechanical,298.05861080558975,10.840128773164212,78.51971922722899,154.59718014764877,8,Standard,50.58564684105071,Due,33.05173618352605
36.01520021230306,Pneumatic,292.2346309306592,59.56404312518576,34.99295552780658,190.64681446895423,6,Advanced,32.83499933816819,Due,48.52448931409305
33.34967145916883,Pneumatic,336.96311386380705,55.76605613960913,88.65416425257311,143.4826952916133,4,Standard,73.60289534365938,Overdue,42.68724949906947
14.7167609503512,Mechanical,429.87238637005964,33.31751355627246,85.52508110893248,66.6299196414942,2,Advanced,28.988291182657534,Due,44.99844205042497
47.78839875249651,Hydraulic,239.12368316087722,50.837931073832436,63.26350039884355,30.01933522766273,9,Advanced,72.48308477962398,Due,37.97145370414338
37.15694891809266,Hydraulic,371.2064610236254,32.21556268177845,76.81942388986492,158.54653403553777,1,Standard,51.3613526722782,Due,42.586897025798436
28.163348573058634,Hydraulic,326.2927855983164,38.16796990416006,45.14800905469987,132.38835208042403,1,Standard,68.85172870319067,Due,32.257641415855396
30.97431656548326,Mechanical,206.81130806776852,7.169217062728964,57.69343191462517,19.155342354726283,4,Custom,61.33498973096207,Up-to-date,30.254001591687413
21.560403058961704,Pneumatic,451.4519945420632,45.80568438881486,85.73095181683773,78.40958852118588,7,Custom,60.285182243388654,Overdue,51.99204602039994
13.138818485556715,Hydraulic,418.97040864277125,9.40738205084362,56.741215773857114,191.79196494201437,1,Custom,36.082477500178626,Overdue,29.141407792146815
18.44266125391182,Hydraulic,363.3807338633702,49.911922554646644,48.623861226035345,105.07621768493823,9,Advanced,30.203300545693224,Up-to-date,49.0631379876944
38.13445941275409,Mechanical,440.23269163769675,47.35762908488238,59.53699578002399,92.21853584374388,4,Standard,28.70760479925123,Up-to-date,51.08371846935244
1.7052809428580376,Hydraulic,446.9176803839209,43.10719246909263,86.25994019497747,96.96292498026585,3,Advanced,70.71745770887327,Overdue,47.360208312366936
6.687559384838895,Mechanical,383.3451906860139,4.097302070436203,46.81664378966982,49.687717560981106,1,Standard,68.3277433168363,Due,10.832306199701904
3.2541294590658847,Pneumatic,434.8053313454688,19.58144464482906,33.900927450859506,80.05436246431108,4,Advanced,43.637279320799976,Due,35.57433019557715
2.9957113136295366,Mechanical,378.98858466771344,17.260529054828886,76.96112162646246,80.26451863756355,9,Custom,23.60629987726955,Overdue,33.48000629924996
42.917568616539356,Mechanical,372.05630870412017,22.887911633348107,86.07825701664655,19.947453835619754,6,Custom,39.84639637853479,Due,35.91372523207938
35.47923510962116,Mechanical,347.44455128607376,7.083279312302635,28.050998281882666,155.83784941840446,6,Custom,55.25732451889924,Up-to-date,30.806197269503166
24.234517625278933,Mechanical,401.0866558230565,56.34355373580164,39.189929020475574,89.13584206173701,1,Advanced,44.536205041196936,Due,43.347985963640554
5.7938738718990725,Pneumatic,163.44204211722948,34.12052996131782,31.357759180879512,166.21417849512042,2,Standard,65.71230245139466,Due,30.384756602353484
25.089177880724787,Pneumatic,452.34830367957136,19.720410018165367,47.83531292657333,171.56612021278013,6,Standard,79.84548344634005,Due,40.96960008468652
24.200116768247717,Hydraulic,448.7374110980928,25.024927990308438,56.02807831243301,50.278870392745034,2,Custom,27.423585749178294,Overdue,35.728706112830444
9.486891625590744,Pneumatic,111.69891321382366,27.937747349280468,79.90610695706451,134.89716161232442,3,Custom,44.87730327787221,Up-to-date,25.2585803672377
22.25873081266068,Pneumatic,430.3267002259051,36.834471334915804,72.09180679053392,99.73354279096652,4,Custom,43.01395362485343,Due,41.307490777163274
20.526731985471297,Hydraulic,151.5479469893781,31.90940680639687,69.67428539827449,177.22978020508216,5,Custom,34.792014628681805,Overdue,28.163250477090457
31.176654804558606,Pneumatic,234.04754170365675,55.3247344464362,48.18999572877235,50.99072904352628,9,Standard,27.876208586818823,Due,46.551225110364406
32.11958889251454,Mechanical,397.4033025166431,30.823882008538156,87.3158042467808,138.78450805890841,4,Advanced,19.269987571827848,Up-to-date,35.12527509179327
3.219896478830181,Mechanical,164.3039584193233,59.545164859752134,57.70297339185316,125.47290322801729,9,Advanced,72.6627556195404,Due,26.558270955524357
19.35601811669709,Hydraulic,427.1868096476249,51.382647549215555,98.32839504121236,66.10728073864823,3,Advanced,42.290165349610646,Up-to-date,42.31660138203868
31.667135869997583,Hydraulic,432.85367118309676,14.093609832725477,70.73137106365894,35.9541716937228,8,Advanced,47.298208702503175,Due,35.30226234165655
25.653676670424296,Hydraulic,302.9870935043345,55.97452244934714,30.101179325160217,133.81155449068257,1,Custom,74.60123313305954,Up-to-date,42.036967645493505
42.96800221822779,Mechanical,102.55434868673343,8.749251077357613,74.09420496603472,150.33351704514283,9,Custom,65.45888103853662,Due,20.747131703964765
33.275987949328304,Pneumatic,214.81525326996513,49.41208309248911,46.00832123453592,69.9691953150365,9,Custom,23.482582167616975,Up-to-date,38.801792334017506
8.983786926990055,Mechanical,346.77076735029686,24.076151021641646,74.9061757348878,132.51819476423964,2,Advanced,51.75229789450326,Due,42.15073264229402
4.457868622621062,Hydraulic,492.4744712109694,52.92251058581403,25.57129185299246,85.07487244618562,4,Custom,43.746397973771344,Due,49.09279662160126
32.47854463210946,Pneumatic,352.72541080666736,52.34728802623212,33.99051497407675,145.50930782369736,8,Custom,66.81871971761959,Overdue,49.05326127032143
2.299054216539469,Pneumatic,203.9214324256639,48.743673206822024,88.4589807124629,47.85090222987009,7,Standard,62.0751155947767,Overdue,29.479191166916745
29.7030034823997,Mechanical,353.6022812398445,47.82176530580956,38.17436456188119,179.14085050087314,1,Standard,59.876371924219676,Up-to-date,32.752239283698216
47.07128182982292,Hydraulic,315.9941518863422,19.671390067686367,86.9632900194352,64.60782332846014,5,Custom,37.1354143061933,Due,19.081205471587722
29.19823471591807,Mechanical,411.93815806045745,6.693318416972627,42.34208707635283,79.87933767366906,7,Standard,67.32264247595154,Up-to-date,28.702137167260776
20.020326384119574,Pneumatic,142.79225553078336,25.372850368379364,71.43055280469662,21.03747089526646,4,Standard,18.40543421366598,Overdue,6.456446005681327
32.5211227036753,Mechanical,404.4111610008112,12.064421869217503,75.53204588078648,31.187320341042515,1,Custom,25.37561859309087,Up-to-date,31.03724459902147
23.454391634084313,Mechanical,316.5066314704441,42.30716315634278,61.012380251604235,108.01376151534234,9,Custom,36.81551274356426,Up-to-date,35.97726511945169
27.735222676480813,Hydraulic,485.19680154359787,22.07378413919156,44.4248541357385,60.84260857831458,5,Custom,19.992483669503283,Overdue,31.00540026247056
47.13177563004973,Hydraulic,236.74886641547442,58.58539164987506,37.01155010968769,168.74124289101692,2,Custom,30.274628039754955,Due,39.45818011670222
19.919029252237937,Pneumatic,353.04875725357925,39.17638048602926,22.655148364994098,12.79174384444123,8,Advanced,68.95981389486468,Up-to-date,32.64952698133998
48.0983376273718,Mechanical,472.811242204007,49.703872690792934,44.31571209925791,82.02786924766788,2,Advanced,76.63634995635516,Overdue,49.022359832946165
45.36218145584712,Mechanical,141.0038911962717,9.686431019027209,72.25302324250265,74.09565388612761,3,Custom,34.79915312532238,Due,21.360378269194754
10.593765604675525,Mechanical,474.89139489458046,51.99683997181211,95.06438547587861,13.672249874344196,1,Standard,32.19352725927449,Overdue,37.98920775187763
4.398703742883107,Pneumatic,375.1542889203253,55.51991704977687,89.69635858104417,33.62999581009694,2,Custom,33.19302239601775,Up-to-date,36.67168416994813
5.9381220674939055,Pneumatic,127.13482364206877,30.249591291498284,81.28518212282421,88.5921082345407,7,Custom,33.051740677804844,Due,22.702269116962277
1.8928694569259368,Hydraulic,220.3854267787265,37.162670389556695,83.0757874602639,103.64427104501486,2,Standard,17.335461842088243,Due,18.568388373104984
5.627705077040491,Hydraulic,383.2688354581126,46.35896845237374,73.19879227807962,86.81505197842513,6,Advanced,75.24956251152203,Overdue,40.19673709539061
